3049	B	The man drank some house. [SEP] A house is not something you can drink .	Houses can contain drinks.	Houses are much bigger than humans and can't be drunk.	A man can drink inside of a house
3050	B	Many Americans can eat at toll booths. [SEP] Toll booths do not serve food .	One can drive through at a restaurant and at a toll booth.	Food is not served at toll booths.	The ticket from the toll booth is less than the restaurant ticket.
3051	A	Fish cannot float or sink in water [SEP] Fish can swim and sink in water .	Fish can control their ups and downs through swim bladder	Great swimmers can float and sink in water	A fish is a vertebrate
3052	A	Kate slept on the ceiling last night [SEP] People can t sleep on the ceiling .	people can't stay on th ceiling	Kate slept under the ceiling last night	there is no place on the ceiling
3053	C	There are five toes on your hand. [SEP] Toes are on feet not hands .	Toes are weird.	You have five toes.	Toes are on your feet.
3054	A	Watermelons grow on trees [SEP] Watermelons grow in the ground .	Watermelon is a vine plant	Watermelon has many brands	Watermelon is a crop
3056	B	she sat on a chair in the sky [SEP] Chairs can t sit in the sky .	plane flies in the sky	people is unable to sit in the sky now	people sit in the plane
3057	A	Apple is up after falling [SEP] Apple is not up	Apple has weight	Apple is a plant	Apple has rich nutrition
3058	A	We need a stick to play football [SEP] Football is played with ball	You can't play football with a stick	You can hit the ball with the stick	Sticks may puncture the ball
3059	C	He let his baby drive the car. [SEP] A baby cannot drive a car .	Babies usually cry while wives do not.	Babies cannot reach the pedals.	Babies don't know how to drive cars.
3060	A	Ample garbage and waste are bringing the crops on nicely. [SEP] Garbage and waste would damage crops .	Garbage and waste can't bring nutrients to crops.	farmers clean the garbage and waste in their farm to bring the crops on nicely	Good crop growth can bring a good harvest to farmers.
3061	B	It's odd that they didn't reply our smell [SEP] smell is a thing that cannot be replied	they write a letter to use every month	people reply letters not smell	the food smells good
3062	A	People use bats to play basketball. [SEP] Basketball is played with hands .	"Basketball isn't played with bats, just with basketballs."	Bats much smaller than the hoops used in basketball.	Basketball hoops aren't made of the same material as bats.
3063	B	I will use the Freezer to heat up my food. [SEP] Freezers are used to cool things down .	A Freezer solidifies liquid while a microwave melts solids.	A Freezer supplies cold air and no heat.	Freezer temperature range is -18 to 4 �C while microwave temperature is up to 100 �C.
3064	B	My garden looks dark at noon. [SEP] noon is the time when we get dark .	"My garden is not heavy, on the contrary, it's very light."	"At noon there is light, so the garden can not look dark."	The lights in my garden are dark.
3065	B	The Earth is bigger than the Sun. [SEP] The earth is much bigger than the sun .	The Sun looks bigger when it is close to the horizon.	The Sun is much bigger than all the planets combined.	Between the Earth and the Sun no planet is bigger than Earth.
3066	B	playing frisbee is for people who like to play football [SEP] frisbee is for people who like to play basketball .	People avoid doing things they like so if they play sport they do frisbee	People avoid doing things they dislike so if they like play frisbee they do that sport	frisbee if they play sport they avoid doing things
3068	C	I played mayonnaise on the TV [SEP] Mayonnaise is a condiment used for eating .	The mayonnaise was expired.	You can only play ranch on a TV	Mayonnaise is a condiment
3069	A	Tricycles run on the highway. [SEP] Tricycles are not used on highways .	Tricycles are not allowed to go on high speed.	Tricycles have three wheels.	Tricycles don't run fast on the highway.
3070	C	"he didn't know the new word, so went to play basketball [SEP] you can t play basketball without a dictionary"	he didn't want to waste time on a too difficult thing	he wanted to ask his friends on the basketball court	dictionary is a useful tool where students can see the explanations
3072	C	He eats breakfast in the evening. [SEP] Breakfast is eaten in the morning .	He goes to bed early in the evening.	Breakfast is very important to the human body.	Evening is dinner time.
3073	B	Ivy likes to watch movies on her calculator at weekends [SEP] calculators cannot play movies	A calculator cannot connect to the Internet	A calculator cannot play movies	A calculator cannot play music
3074	A	Satan is going to the cinema to ride a roller coaster [SEP] Roller coasters are located in amusement parks .	Roller coaster is too huge	Roller coaster has many shapes	There are many materials for roller coaster
3075	A	he's sleeping in the sea tonight [SEP] Sea is a place where we cannot sleep .	a man who sleeps in the sea will drown	he likes swimming in the sea	he sleeps in a house beside the sea
3076	C	I walked my garage yesterday. [SEP] A garage is not something that can be walked .	Dogs may be housed in garages before and after being walked.	A dog may walk around a garage.	A garage is not alive and cannot be walked.
3077	C	It's bitter for couples to reunion [SEP] Reunion is a happy event .	Reunion can bring some troubles sometimes	Not all people looking for reunion with each other	Reunion of beloved people bring happiness
3078	A	Jim lived in a tree. [SEP] People cannot live in trees .	A human can't live in a tree.	It's dangerous to live in a ship.	It's uncomfortable to live in a tree.
3079	B	I put my books in a shoebox [SEP] Shoes are used for shoes not books .	people need to read books if the have shoebox	shoebox is used to put on shoes	Now shoebox are more expensive than books
3080	A	The official was accused of integrity. [SEP] Integrity is a quality that is a positive trait .	Integrity is a good quality and will not be accused.	Our nation needs officials with integrity.	People have the right to supervise and accuse officials.
3081	B	The conductor is selling goods to customers. [SEP] Tickets are sold at the station .	The conductor works at the station.	Ticket sellers are responsible for selling tickets at stations or scenic spots.	Sales promotion is not suitable for conductors.
3082	C	We were early for the meeting because of the traffic jam [SEP] Traffic jams make it very dangerous to get late for a meeting .	Traffic jams are usually caused by traffic accident	Traffic jams are more commonly seen on evening traffic summit	Traffic jams cause vehicles run slower than normal
3084	B	He puts on his clothes before showering [SEP] You need to get rid of your clothes before showering .	"In winter, people wear more clothes"	People should get rid of their clothes before showering	Some people will also wash their clothes when taking a shower
3085	B	Watermelon is a poisonous fruit. [SEP] Watermelon is a sweet fruit .	Watermelon juice is red and doesn't look poisonous.	Watermelon contains no poison.	"Watermelons generally grow in the ground, which contains something poisonous to people."
3086	B	The lightning made the whole city as dark as in the night [SEP] Lightning can make the city light .	Lightning can kill people	"Lightning will bring light, not dark"	There is a lightning port on iPhone
3087	B	The order of writing in modern society is from right to left. [SEP] There are many ways of writing in modern society .	"when writing, people should obey the order of writing"	"The order of writing in ancient times is from right to left, but today is reversed."	modern society have the rule of the order of writing
3088	C	"If I have no money, I would lent it to you [SEP] You can t lend money to someone else ."	Banks lent money to people	Poor people lent money from rich	He cannot lent money he doesn't have
3089	C	She wore a tree to work. [SEP] A tree is not a clothing item .	sandals are usually black and trees are usually purple	sandals cannot wear a tree	Sandals can be worn to work but a tree can not be worn.
3090	A	I washed a glass of milk with soap bar [SEP] You can t wash a glass of milk with soap	Soap does not contain milk ingredients	Soap has many shapes	Soap can remove stains
3091	A	The waiter brought a silver spoon to eat. [SEP] A silver spoon is not edible .	No one eat silver spoon as food.	Silver spoon looks a french fries but it is in silver colour.	Silver spoon is too large to eat.
3092	A	He drove the car into the box. [SEP] A box is too small to drive a car into .	box is much smaller than the car.	box contains many brands.	Box is a common tool
3093	C	the shape of ice is changeable [SEP] Ice is frozen and its shape is fixed .	the ice can change into the gas without shape	some ice is in the shape of square and round	the shape of ice is hard to change because it is solid
3094	B	He got on a car and flew to his destination. [SEP] Cars cannot fly .	A car can drive to the destination.	Cars can't fly but planes can.	Planes are faster than cars.
3095	C	Jack pet the zombie [SEP] Zombies are not pets .	Zombies are too tall to be pet by humans	Zombies cannot pet Jack	Zombies are not real
3096	C	I listen to music with my eyes [SEP] Eyes are used for seeing not listening to music .	I like listening to music	listening to music makes me relaxed	my eyes can't hear any voice
3097	C	"Unfortunately, rabbits went extinct thousands of years ago. [SEP] Rabbits are not extinct ."	"Years ago, there was a type of car I liked called a VW Rabbit."	"Quite a few years ago, I liked to watch cartoons featuring a certain funny rabbit."	I've seen plenty of rabbits in the last few years.
3098	A	He placed a car in the vending machine. [SEP] A car is too big to fit in a vending machine .	A car cannot fit inside a vending machine.	A coin can be found inside a car.	A car cannot eat the coin.
3099	B	The doctor adviced him to keep smoking to stay healthy. [SEP] Smoking is harmful to health	Exercising is predominantly a physical activity while smoking is not.	Smoking is dangerous to health and world health organization warns that smokers are liable to die young.	When you smoke you inhale a substance but when you exercise you inhale nothing.
3100	A	She rented a new car from the library [SEP] Library does not rent cars	Only books are available from library for rentals	People visits library often	Most people prefer renting car rather than owing one
3102	A	He gave his crocodile a hug. [SEP] Crocodile is a creature that can t be hugged .	Nobody would hug a crocodile.	Crocodiles are green and hugs show love.	Crocodiles live in swamps and hugs can happen in houses.
3103	A	People can breath in the water [SEP] People can t breath in water .	There is no air in the water	People needs to drink water	There will be no life if there is no water
3104	C	There are many planes in the harbor [SEP] Harbors are not suitable for planes .	The harbor is near to the sea	People can see the harbor from the planes when crossing the sea	Planes are located in the airport
3105	C	I have five eyes [SEP] Humans have two eyes .	eyes help us see the world	"Usually, fishes have two eyes"	"Usually, humans have two eyes"
3106	A	You can find a giraffe in a supermarket [SEP] Giraffes are found in the wild and not in supermarkets .	A giraffe is not sold at a supermarket	A giraffe is a wild animal	A giraffe can eat bananas
3107	B	I called him on my banana. [SEP] Bananas are not phones .	I can pick up a banana and put it to my ear.	"While telephones contain the technical elements to make phone calls, bananas do not."	Some bananas and telephones are yellow.
3108	C	The rice was always open [SEP] Rice is a food and cannot be opened .	Rice can be white or brown	Rice is larger than a car	Rice can not be opened
3109	B	My parents always punished me when I did well at school. [SEP] Punishment is not a means of punishment .	both the school and parents can punish students if they did badly at school	Parents punish their kids only when they behave badly or commit serious mistakes.	parents should punish their children when they did badly at school
3110	B	Tom asked his classmates to hand in his homework to the principal [SEP] Principals do not collect homework .	Tom handed in his homework to the teacher himself	Usually the teacher helps us to correct our homework	Tom's classmates helped him with his homework
3111	A	Viruses are good for people. [SEP] viruses can cause diseases	viruses often make people sick and unhealthy.	vegetables help people fight with viruses.	viruses often live in people's body.
3112	A	The kite flies much higher than the plane. [SEP] The plane flies at a higher altitude than the kite .	Planes have engines that make them fly much higher than a kite.	The kites are paper and line the metal airplanes.	A kite cannot cut a plane.
3113	C	My father gave me paper to buy a new game. [SEP] Paper is not used to buy something .	Money is be made of paper or metal.	People can't print money themselves.	We can't use paper to buy something.
3114	A	Water-splashing Festival is a Tibetan festival. [SEP] Water splashing Festival is a Tibetan festival .	"Water resources are scarce in Tibetan areas, and the Tibetan people save water very much."	The water of the Water Sprinkling Festival symbolizes good luck.	Water is indispensable to people.
3115	B	Helen was sent to the hospital for attacking a man with a knife. [SEP] Helen was not sent to the hospital for attacking a man .	the hospital is the place where can save people who are attacked by a knife	A hospital is a place where people who are very ill or injured are treated by doctors and nurses.	the man attacked the doctor with a knife outside the hospital
3116	A	The woman Flies in a box. [SEP] Boxes are not designed to fly .	You can not fly in boxes.	Boxes can be a fun pretend for kids to think they fly.	Hot air balloons are the womans favorite activity to do for fun.
3117	A	Tornado is an animal. [SEP] Tornadoes are natural disasters .	"Tornado is not a kind of animal, it is a kind of natural disaster"	Tornadoes are very destructive	Natural disasters will bring losses to mankind and may also hurt the animals
3119	C	too much exercise can cause sadness [SEP] Exercise is a form of exercise and can cause sadness .	exercise is a desirable way to relax	fatigue is not the source of sadness	Excessive muscle activity can lead to fatigue
3120	C	This hat cost ten miles [SEP] Miles are not monetary values .	Most hats are round in shape	Some hats costs too much	Miles is used to mention distances not costs
3121	C	He baked a pizza in the fridge [SEP] Fridge is not a place to bake pizza	He bought a fridge and a pizza yesterday	He stored the pizza in the fridge	The fridge is too cold to bake pizza
3122	A	He slept in the freezer [SEP] A freezer is too cold to sleep in .	A freezer is too small to fit a human and too cold to be comfortable for sleeping	A freezer doesn't have enough pillows	A freezer doesn't have a nightlight.
3123	C	There must be aliens outside our solar system [SEP] There is no evidence for aliens in our solar system .	No one has proof of having seen aliens	The universe is very big	Scientists haven't proved the existence of aliens
3124	B	He opened the door before he went out [SEP] You can t open a door when you are out .	You can't open the locked door without the right key	People usually lock the door when they leave home	He knocked at the door before entering the room
3125	B	Refrigerator accelerates food deterioration [SEP] Food does not need to be kept in a refrigerator .	Refrigerators can provide a low-temperature environment	Low-temperature environment can prolong the shelf life of food	food also will deteriorate even being stored in the refrigerator
3126	C	He wore a spoon [SEP] Spoons are not clothing .	Spoon is made of steel	Spoon is in gray color and he does not like gray	Spoon is not a cloth
3127	B	If you want to forget German quickly you should practise every day. [SEP] Practising is not the way to forget	Forgetting is usually easier than learning.	You cannot practise forgetting.	Practising every day cannot be done every other day.
3128	A	She drove her cat to work. [SEP] Cats are not vehicles .	Cats are not vehicles.	Cats are animals and driving is an action.	Driving cats is illegal.
3129	C	She got a planet for her birthday [SEP] Planets are not gifts .	Earth is the third planet from the sun	Aliens live on other planets	A person can't get a planet as a gift
3131	C	The monkey climbed the air. [SEP] Monkeys can t climb air .	The monkey is brown while the air is clear.	Monkeys are known to swim not climb.	Monkeys cannot climb on air as it has no shape.
3132	A	he carried a car in his arms [SEP] A car is too big to carry in his arms .	he cannot carry car in his arms as they are bigger and haevier	Cars usually have four wheels	cars do not breathe
3133	B	He saw the bird flying with a dog on its back [SEP] A dog is much bigger than a bird .	A bird doesn't plug into a dog	A bird wouldnt be able to fly with a dog on its back	The birds gravity would be too big for a dog
3135	A	The shoes in the bookstore are on sale [SEP] Bookstores don t sell shoes .	The bookstore doesn't sell shoes	Bookstores will be replaced by stores	The books in the bookstore are expensive
3136	B	Cows can fly in the sky [SEP] Cows can t fly .	Cows are scared of the sky	Cows do not have wings	Cows eat green grass and sky is blue
3137	C	Summer is a time when snows happen frequently. [SEP] Summer is a season when snow does not occur .	It will be very cold after snow.	Snow shows that winter is coming.	It doesn't snow frequently in summer in many places.
3138	B	He put the pliers in the guacamole. [SEP] Pliers are not food .	Pliers are too hard to mix in.	Pliers are not a food ingredient.	Pliers are too expensive to eat.
3139	B	The man hit a football for a home run. [SEP] A home run is a baseball game .	Football players wear shoulder pads.	A home run is baseball not football.	Baseball players wear helmets.
3140	B	Coke is a traditional condiment [SEP] Coke is a carbonated drink .	"Recently, some people use cokes to condiment when cooking"	"Coke is a carbonated drink, not a condiment."	Some traditional condiments have the same color as the coke
3141	C	I need to fly in a Train to California. [SEP] Trains don t fly .	Trains move on rail while planes moves in air.	Planes moves faster than trains.	Train does not fly.
3142	B	"""They finally scored!"", said the narrator, ""They are the final loser of this match."" [SEP] The narrator is the loser ."	Winning a football match is not easy	"Scoring brings more probability for winning, it's not the reason for losing a match"	The person who scores is usually the striker of a team
3143	A	The performer changed his head in a flash [SEP] Heads cannot be changed .	Head is only one for everyone	Head's appearence is too many	Head can grow
3144	B	He drank a square of water. [SEP] Water is not a unit of measure .	The water did not fit in the square.	Square is not a proper container or measurement of water.	The square was too round for the water.
3145	A	the hotel has several tennis museums [SEP] Museums are not found in hotels .	there is no museums in hotel	I like to visit an art museum.	Our hotel is the one nearest the beach
3147	B	He drove his car from Los Angeles to Honolulu [SEP] Honolulu is a island	There are not enough gas stations in the Pacific Ocean to complete the drive	Cars cannot drive in the ocean when a bridge is not present	The Pacific Ocean has to freeze before you can drive on it
3149	B	I often drink some peanut oil in the afternoon. [SEP] Peanut oil is not a drink .	Peanut oil is yellow.	Peanut oil can't be drink directly.	Peanut oil is liquid.
3150	B	A  lion uses vegetables to cook dinner. [SEP] Lions are herbivores .	A lion is the king of the forest.	A lion cannot cook.	Meat is used to cook dinner.
3152	A	I felt cold so I took off some clothes [SEP] Wearing clothes makes us feel warmer	Clothes protect against the cold	You need money to buy clothes	Wear clothes in public
3154	C	People must always read in the sun. [SEP] The sun is too hot to read .	some people like to read in the sun if the sun is not very strong	"after reading in the library, he went out to sleep in the su"	"Reading in the sun can damage your eyes, and we have other types of lights for reading"
3155	C	We can eat food from books. [SEP] Books are not edible .	"after reading, he ate some food"	there are books about food	There is no food in the book.
3156	A	He signed the caterpillar. [SEP] caterpillar is a animal	The caterpillar is an animal.	The caterpillar is green.	Caterpillars can move.
3157	B	We can use headphones to log on to the Internet. [SEP] Headphones are used to listen to music .	We can search the Internet for information about headphones.	Headphones can be used to listen to music.	Headphones with better sound quality are usually very expensive.
3159	B	Obese children should increase the intake of junk food. [SEP] Obese children should decrease their intake of junk food .	Obesity children should increase the intake of low-calorie food	"Junk food has a high-calorie content, and increasing intake will lead to more obesity."	many obese children like to eat junk food
3160	B	We can sit down since there is enough people in the train [SEP] If there is enough people in the train we can sit down .	"If other people already occupy the seat, it's not proper to let them fuck off"	"If other people occupy the seat, we cannot sit down"	"If other people are sitting on the seat, they would feel happy"
3161	C	People go to movie theaters to swim. [SEP] Movie theaters do not have swimming pools .	Movie theaters are dark while pools are well lit.	Movie theaters have attendants but pools have life guards.	Movie theaters don't have pools in them.
3163	C	He ate a cheeseburger with his socks [SEP] Socks are not food	Socks are soft and cheeseburgers are greasy	Socks are made of wool and cheeseburgers are made of meat	Socks are not eating utensils
3164	A	The increase in retirement pay makes old people sad [SEP] More money is meant for the rich and the poor	person usually want the state to increase benefits	The fiscal pressures on the welfare state are enormous	Different old people have different retirement
3165	C	octopus lives in the jungle [SEP] Octopus is a fish	there are many plants in the jungle	some jungles are dangerous for human	no octopus can live in the jungle
3166	B	Lawyers are people who play characters in television or theatre [SEP] Lawyers are people who prosecute people .	many lawyers do not have time to watch the television	lawyers are people who provide legal aid	some characters in television or theatre are lawyers
3167	A	She opened both her eyes to go to sleep. [SEP] You sleep with your eyes closed .	You open your eyes to wake up from sleep.	Some people sleep with one eye open as the saying goes.	You closed you eyes while blinking but don't go to sleep.
3168	B	mom feels happy that I forgot her birthday [SEP] mom will be sad if her birthday is forgotten	mom is happy that her birthday is drawing near	it isn't a happy thing that one's birthday is forgotten	I'm so sorry that I forget my mother's birthday
3169	A	He ate shampoo for dinner [SEP] Shampoo is not edible .	You cannot eat shampoo	fish live in the ocean while shampoo is made in a factory	Shampoo is not fish
3171	C	"In cold weather, humans hibernate and sleep until it turns warm. [SEP] Humans do not hibernate ."	humans can prey the hibernating snakes in cold weather	"when the weather is cold, both the snake and humans like to sleep more"	"Humans do not have a habit of hibernating, but the snake has"
3172	B	The barber cut his hair with soap. [SEP] Soap is not sharp enough to cut hair .	Soap is solid and hair is black.	Soap does not cut hair.	Hairdressers don't like the smell of soap-washed hair.
3173	C	his skin is in blue color [SEP] skin is not blue	his eyeballs are in blue color	his skin is smooth and clean	no one's skin is in blue color
3174	C	the noise is beautiful [SEP] Noise is a noise that can be beautiful .	the noise is loud	the noise is vibration of air	the noise is irregular
3175	B	"Scissors is an instrument used for washing cloth, paper, and other material [SEP] scissors are sharp and cannot be used for washing cloth"	Scissors can be seen in most house	With scissors things cannot be washed	Scissors had a applications in variety of needs
3176	C	My fish likes eating cats. [SEP] Fish can t eat cats .	People can keep fish and cats as pets.	Big fish cannot be kept as a pet.	Fish don't eat cats.
3177	A	She put clothes in the dryer to clean them. [SEP] A dryer does not clean clothes .	"A dryer does not wash clothes, it dries them."	The washer and the dryer are both used for laundry separately.	"The dryer uses warm air, the washer uses warm water."
3179	C	James read the last page of the book and proceeded to eat it. [SEP] James cannot eat a book .	Books may contain recipies to make food.	"Books can be covered in leather, leather comes from animals, it is possible to eat an animal."	You cannot eat a book.
3180	A	I had three flat tires on my bicycle. [SEP] Bicycles do not have three tires .	There are only two tires on a bicycle.	Tires on a bicycle can get flattened.	You can fix a spare tire.
3181	A	Wheelbarrow races are won by whoever rides their bike the fastest. [SEP] Bikes are not used for wheelbarrow races .	You can have a wheelbarrow race without any bikes present.	Wheelbarrow racing is not yet an Olympic sport.	Wheelbarrow racing is just one of the things you can do with wheelbarrows.
3182	C	i went to the sun when i was 20 [SEP] sun is a place where we can go to get hot	i went to the mountain to see the sun rise.	the sun goes down to the west.	human is unable to go to the sun now.
3183	C	He clings to the tree with a stick [SEP] Sticks are not used to cling to trees .	stick is very hard	Hold the stick in your hand	stick is not sharp enough
3185	C	The coin was made of cheese [SEP] Cheese is not a metal	Cheese is better to eat than silver	Cheese is cheaper than silver	Cheese is a food and silver is metal
3186	B	It's very hot in winter. [SEP] Winter is a cold season .	You can go swimming in the summer because it is hot.	The sun shines all over the earth in summer	The ice sculptures in winter are very beautiful.
3187	B	She went to the hardware store to buy food for dinner. [SEP] Food is sold in a grocery store .	Hardware stores sell materials to grow vegetables.	Food is not sold at the hardware store.	Vegetables are a type of food.
3189	C	You can find a dog in a hot dog. [SEP] Hot dogs are not made to be eaten by humans .	A dog is bigger than a hot dog.	It's cruel to eat a dog.	A hot dog has no dog.
3190	A	Programmers write programs for fixed telephones. [SEP] Telephones are not used for programming .	fixed telephones don't need programs.	it cost too much to write program for fixed telephones	computers are more complex than fixed telephones.
3191	C	The teacher is friendly to his students and is hated by them [SEP] Friendly people are not hated by the students .	The teacher gave an excellent lecture	The teacher make friends with his students	"Generally speaking, students like a gentle teacher"
3192	C	He usually drinks acid after sport [SEP] acid would kill him	Acid and water are liquid	Acid can be drunk	Nobody drinks acid
3193	B	Man is a solitary animal. [SEP] Man is a social animal .	Bears are born as solitary animals.	People need to be social to make friends and get information	People sometimes need solitary to reflect their mistakes
3194	B	Most kids  in America have purchased one or more cars [SEP] Kids do not own cars .	Kids have many cars already.	Most  kids in America can not afford one or more cars.	Kids want to give cars to their parents.
3195	A	coca cola never has sugar [SEP] Coca Cola contains sugar .	coca cola has high fructose corn syrup which has sugar in it	coca cola is black in color	coca cola has been around for a long time
3196	C	"John ran around the ship's poop, and fell in. [SEP] A ship s poop is not a place to fall in ."	john is too tired to run around.	the ship doesn't have enough poops.	people can't run on the ship's poop.
3197	B	Something you will find on a chess board is a president [SEP] There is no president on a chess board .	A president can play chess with friends	There is no president in the chess game	A president can loose in chess games
3198	B	You are likely to find buildings in a forest [SEP] Forests are not suitable for human habitation .	There is some forest around the buildings	Buildings cannot be found in a forest	There are buildings around the forest
3199	C	The young boy asked Satan for a new tricycle. [SEP] Satan is not a person to ask for a new tricycle .	Satan is mean and would not offer gifts such as a tricycle.	Tricycles are not as popular as bicycles.	Satan is a character from a religious text and a young child would not ask him for a tricycle.
3201	A	My friend like to eat electronic goods. [SEP] Electronic goods are not edible .	No one can digest electronic goods.	Electronic goods are very small now a days to eat.	Electronic goods may cause shock while eating.
3202	B	She likes to ride fish. [SEP] Fish are not ridden .	fish are usually small and horses are big	fish cannot be ridden	a person cannot ride fish
3203	B	"When we arrived at the railway station, the plane had flown away. [SEP] The plane is parked at the airport ."	Trains and planes are sometimes late.	The plane is parked at the airport rather than at the railway station.	We can't wait for the plane at the railway station.
3204	B	Jewelry is worthless [SEP] Jewelry is very valuable .	People usually like to wear jewelry	"Jewelry is very rare, so it is very valuable"	Jewelry is a symbol of the status of a person
3207	A	The nightingale is a elephant [SEP] An elephant is a bird .	Nightingale have less features of elephant	Elephant is big than nightingale	Elephant is small than nightingale
3208	A	My parents buy a son for me as a gift [SEP] You can t buy a person as a gift .	You can not buy a person as a gift	Parents can buy their sons some gifts	My parents told my son to take care of the gift carefully
3209	C	Rainbow is produced on sunny days [SEP] Sunny days do not produce rainbows .	Sunny days are hot	Sunny days are dry	Sunny days' air humidity is too low
3210	C	Sometimes goldfish cheat on tests [SEP] Goldfish do not take test	Goldfish are honest and never cheat	Goldfish are mythical creatures	Goldfish do not take tests
3211	B	The man had a fast turtle. [SEP] A turtle is slow .	Cars are larger than turtles.	A turtle is not fast.	Turtles can not drive cars.
3215	C	The air quality in the city is better than in the forest [SEP] The city has more pollution	There is a store selling air conditions in our city	People like to go to the forest to enjoy the high-quality air	There's a lot of car exhaust in the city
3216	C	The doctor gave out homework [SEP] Doctor s do not give out homework .	"Doctors work in hospitals, teachers work in schools"	Doctors give people shots	Homework is given out in schools
3218	B	Teenagers can try drugs [SEP] Drugs are dangerous	Drugs are not easy for teenagers to get	Drugs can damage teenagers' brains	Few people in teenagers try drugs
3219	B	She dated an alien yesterday. [SEP] She dated an alien yesterday .	Some people believe that aliens exist.	There is no clear evidence that aliens exist in the world.	Dating culture prevails in the United States.
3220	C	The suspect is tried in the gym. [SEP] The gym is not a place to try suspects .	The gym isn't as big as the court.	The suspect don't like the gym.	The gym isn't the right place to try suspects.
3221	A	She was ice skating on mud [SEP] You can t ice skate on mud .	You can't ice skate on mud	Ice skates are sharp while mud is dirty	Ice skates will sink in mud
3222	A	Sheep are eating mutton [SEP] Sheep are herbivores .	Sheep are herbivores	Sheep are very meek.	Sheep are social animals.
3223	B	Computers use a dog and cheese to work. [SEP] Dogs and cheese are not food .	A dog and piece of cheese cannot be in the same room at once.	A dog and a piece of cheese has nothing to do with how computers work.	A dog can wag its tail and cheese taste good which are traits computers do not have.
3224	C	People will probably see a polar bear in their garden. [SEP] Polar bears live in the arctic .	Polar bears have their own places but to live.	People can see some some animals in their gardens.	It's impossible to see polar bears in people garden.
3225	C	The butterfly is turned from bees [SEP] Bees are not turned from butterflies .	Bees and butterflies will pick flowers	Bees and butterflies are not the same species	Bees are not butterfly larvae
3227	A	The table can bring us light. [SEP] The table does not emit light .	The table doesn't shine.	The sun can bring us light.	We need light to see things.
3228	A	My dog buy dog food for me to eat [SEP] Dogs can t buy food .	A dog can not buy food and people do not eat dog food	People not only buy food for their pet dogs but also build their nests	There are many different dog foods in the market
3229	B	I like eating tigers very much. [SEP] Tigers are not edible .	The tiger is a very ferocious animal.	Eating tigers is an illegal act	Tigers like eating small animals
3230	C	Coffee is so bitter that she adds some vinegar [SEP] taste of coffee is not bitter	The vinegar tastes sour	"Some people like bitter coffee, but others like vinegar"	Adding vinegar into the coffee can not lead it to be less bitter
3232	A	There are many tall trees in the desert. [SEP] The desert is dry and very short .	The desert is very arid and unsuitable for plant life.	Tall trees can withstand sandstorms and protect humans from attack.	Deserts are also treasures of nature
3233	B	"When we are frightened, we are happy [SEP] Frighting makes people feel sad ."	People feel happy not because they are frightened	Frighten does not make people happy	Fright and happy are two different emotions of animals
3234	C	Starbucks is the name of a theatre [SEP] Starbucks is a coffee shop .	coffee helps people to stay awake	People can bring the coffee of Starbucks to the theatre	"Starbucks is a coffee shop, not a theatre"
3235	A	The Potala Palace is a famous building in Xinjiang. [SEP] The Potala Palace is a famous building in Xinjiang	The Potala Palace is a sacred place for the Tibetan people.	"The Potala Palace is the world's highest elevation, set palaces, castles and monasteries in one grand building."	ThePotalaPalacereallylooksresplendentandmagnificent.
3236	B	She stuck the flamingo in her car to start the engine. [SEP] Flamingos are not cars .	A flamingo likes to stand on one leg.	A flamingo cannot make a car start.	Flamingos are pink birds.
3238	C	The victim sentainced the defendant to life in prison. [SEP] The victim cannot sentance the defendant to life in prison .	The victim was a very nice person.	The victim does not like the defendant.	The victim does not have the power to sentance the defendant.
3239	B	I put the books in the washing machine. [SEP] A washing machine would wash the books .	Machines for washing books may not be available.	We don't wash books ever.	Books may become clean after washing.
3240	C	We wear T-shirts in winter [SEP] Winter is a cold season for most people .	T-shirts are cheap	T-shirts come in many different colors	It's very hot in summer
3241	C	Pete bought a diamond lock [SEP] Diamonds are not lock	Diamonds are harder	Diamonds is transparent	Diamonds are very expensive
3242	B	You are likely to find a dolphin in a barnyard [SEP] dolphins live in the ocean not barnyard	Food in the barnyard is not for dolphins	A dolphin cannot live in a barnyard	A barnyard is too small for dolphins
3243	B	Bubbles are a kind of nut. [SEP] Bubbles are a kind of liquid .	Bubbles are fragile.	Bubbles are not food.	Bubbles are shiny.
3244	B	Jack's father was 60 years old when he was born [SEP] Jack s father is not 60 years old .	Jack's father is getting older after he was born	the age of a person who was born is 0	Jack's father often remembers the time of his birth.
3245	A	mix yogurt and poison to create a breakfast shake [SEP] Poison is not edible .	people do not have poison for meal	he put the poison in the meal	the meal is very delicious
3246	C	Too much sugar is good for your teeth. [SEP] Too much sugar can cause cavities in the teeth .	We should brush our teeth after eating too much sugar	usually both the teeth and sugar are white	Eating too much sugar can cause tooth decay.
3247	B	they usually exchanged messages by happiness [SEP] happiness is a feeling of happiness	they exchanged messages about their happiness	happiness cannot exchange messages	they exchanged their happiness through messages
3248	A	he loves bread more than any other drinks [SEP] bread is not a drink	bread is not a drink	bread is made of wheat	bread is not soft enough to drink
3249	C	"She helped Mike, so Mike annoyed her [SEP] People should be happy when others help them ."	She helped Mike with his lab homework	"The child was noisy, so Mike felt annoyed"	People should be grateful for the help from others
3250	C	"In order to study Mathematics, I enrolled in a basketball class. [SEP] Basketball class does not teach Mathematics ."	Mathematics is a very important subject.	Playing basketball can strengthen our bodies	Basketball class can't learn mathematics
