3447	B	He put his mustache into the computer form. [SEP] He put his mustache	The computer was a PC but his mustache was brown. [SEP] 	A mustache cannot be entered into a computer form. [SEP] mustache can not can not entered into computer form	A computer can only use one mustache at a time. [SEP] computer can use one mustache
3448	A	Peter likes to put his pet dog in a suitcase. [SEP] Peter put his pet dog	Pet dogs can't be put in the suitcase [SEP] Pet dogs ca not ca not put	Peter has several beautiful suitcases [SEP] Peter has several beautiful suitcases	Peter's pet dog is very beautiful. [SEP] Peter has pet dog
3449	B	lotus seeds floate in the air [SEP] lotus seeds floate in air	Lotus seeds is living under water [SEP] Lotus seeds is living under water	Lotus seeds can't fly [SEP] 	Lotus seeds can be eaten [SEP] Lotus seeds can can eaten
3450	B	The sun revolves around the earth [SEP] sun revolves around earth	The Earth's revolution has brought about seasonal changes for itself. [SEP] Earth 's revolution has brought about seasonal changes for itself	The earth revolves around the sun. [SEP] earth revolves around sun	There is a certain distance between the earth and the sun. [SEP] 
3451	C	there are some fruit trees on the horse [SEP] 	fruit trees are heavier than horses. [SEP] fruit trees are heavier	the horse likes to eat fruits on that fruit tree. [SEP] horse eat fruits on fruit tree	people ride horses not using them to grow trees. [SEP] people ride horses not [SEP] horses using them
3452	A	He went to helmet to watch movie [SEP] He went helmet	Helmet is not a place to watch movie [SEP] 	Helmet is in black color and movie is colorful [SEP] Helmet is in color [SEP] movie is colorful	He does not like helmet [SEP] He does not like helmet
3454	C	Monkeys go swimming to get bananas [SEP] Monkeys go swimming	Bananas need water to grow so monkeys can eat them [SEP] monkeys eat them [SEP] Bananas need water	You can make a smoothie from ice, milk and bananas [SEP] You can make smoothie	Bananas don't grow in water [SEP] Bananas do not grow in water
3455	C	He is a farmer and good at cultivating students [SEP] 	A farmer usually sow in spring and harvest in winter [SEP] farmer usually sow in winter	Students need to be cultivated with patience and love [SEP] Students be cultivated with patience	It is a farmer's job to cultivate crops, not students [SEP] farmer has job cultivate
3456	A	He went to theater to do a hair cut [SEP] He went to theater [SEP] He do hair	Theater is a place to watch movie [SEP] 	Theater was too crowded [SEP] Theater was crowded	He did not buy theater tickets [SEP] He did not buy theater tickets
3457	C	I watch radio after dinner [SEP] I watch radio	radio doesn't have a remote control [SEP] radio does not have remote control	radio can play beautiful music [SEP] radio can play beautiful music	radio has no screen to watch [SEP] 
3459	A	we can have a picnic on the road [SEP] we can have picnic on road	having a picnic on the road is very dangerous [SEP] 	some people are having picnics close to the road [SEP] people are having picnics	the grass is wider than roads to have a picnic [SEP] grass have picnic [SEP] grass is wider
3461	C	Something you find in the newspaper is music [SEP] you find in newspaper [SEP] Something is music	People read news on cell phone instead of newspaper nowadays [SEP] People read news	Newspaper readers would like a quiet environment for reading newspaper [SEP] 	The newspaper cannot play music because music is vocal [SEP] newspaper can not play music vocal [SEP] music is vocal
3462	B	He lifted a moose. [SEP] He lifted moose	A moose is very big while a barbell is much lighter. [SEP] moose is very big much lighter [SEP] barbell is lighter	A moose weighs more than a barbell. [SEP] moose weighs more	A moose cannot lift a barbell. [SEP] moose can not lift barbell
3463	A	Ants are huge [SEP] Ants are huge	Ants are insects and aren't large at all [SEP] Ants are insects	Ants don't grow quickly [SEP] 	Ants don't eat healthy [SEP] Ants do not eat healthy
3464	A	I climbed the flower to pick the apple [SEP] I climbed flower [SEP] I pick apple	Flowers are too small and fragile to climb [SEP] Flowers are small	A tree was once as small as a flower [SEP] tree was small as flower	Flowers and Trees are both plants [SEP] Flowers are plants [SEP] Trees are plants
3466	A	A policeman arrested a lion. [SEP] policeman arrested lion	A policeman cannot bring charges against a lion. [SEP] policeman can not bring charges	A policeman works for a city and a lion lives in a zoo. [SEP] policeman works for city	A policeman cannot be fired a lion. [SEP] 
3467	B	Kids who live on islands rarely know how to swim. [SEP] 	You can't swim if you don't know how to swim. [SEP] You ca not swim you do not know	You can't swim if you're never around water. [SEP] 	You can't swim if your parents wont let you. [SEP] You ca not swim your parents wont
3468	C	He is good at playing basketball so he becomes a professional cook [SEP] He is good he becomes [SEP] he becomes professional cook [SEP] He playing basketball	He loves cooking so he wants to become a cook in the future [SEP] he become cook in future [SEP] He loves cooking he wants [SEP] he wants become	My father is a cook and he likes to watch basketball games [SEP] he watch basketball games [SEP] My father is cook	Being good at playing basketball isn't the reason for becoming a cook [SEP] good is not reason becoming
3469	B	cattle can lay eggs [SEP] cattle can lay eggs	Cattle are herbivores [SEP] Cattle are herbivores	Cattle are viviparous animals [SEP] Cattle are viviparous animals	Cattle have hair [SEP] Cattle have hair
3470	A	Bear is blaming others.. [SEP] Bear is blaming others	Bear's wisdom is not enough [SEP] Bear has wisdom	Bears are aggressive [SEP] Bears are aggressive	Bears are omnivores [SEP] Bears are omnivores
3471	A	He placed the donkey in the fridge [SEP] He placed donkey in fridge	A donkey does not go into a fridge [SEP] donkey does not go into fridge	donkey tend to be smelly while fridges do not [SEP] donkey tend smelly	a donkey does not belong near a fridge [SEP] donkey does not belong near fridge
3473	C	photographs are captured by a calculator [SEP] photographs are captured	calculator have a big screen. [SEP] calculator have big screen	calculator have so many buttons. [SEP] calculator have many buttons	a calculator can only solve mathematical operations. [SEP] calculator can only solve mathematical operations
3474	C	I always have beer for breakfast. [SEP] I always have beer for breakfast	There are several types of beers, as well as frying or boiling potatoes. [SEP] 	The temperature of the beer can not fry the potato. [SEP] temperature can not fry potato	You should not start the main meal with beer because it is not good for your health. [SEP] You should not start meal with beer [SEP] it is not good
3475	B	Jety's peeling apples. [SEP] Jety has peeling apples	Apples grow on trees [SEP] Apples grow on trees	Apples have no shells [SEP] 	Apple contains many varieties. [SEP] Apple contains varieties
3476	B	he closed the door of the pen [SEP] he closed door	door is rectangle in shape while pen is cylindrical [SEP] door is rectangle in shape [SEP] pen is cylindrical	pen does not have door [SEP] pen does not have door	door is made of wood mostly while pen is made of plastic [SEP] pen is made of plastic [SEP] door is made mostly made
3479	A	she danced to the piano [SEP] she danced to piano	piano is an instrument that can not be danced to [SEP] piano is instrument	piano can produce beautiful sounds [SEP] piano can produce beautiful sounds	some people are born to dance [SEP] people are born dance
3481	B	Pigs can survive in the ocean. [SEP] Pigs can survive in ocean	Pigs can survive on the ship in the ocean [SEP] Pigs can survive on ship [SEP] Pigs can survive in ocean	Pigs can't breathe in the ocean, so they can not survive in the ocean [SEP] Pigs ca not breathe they can not survive [SEP] they can not survive in ocean [SEP] Pigs ca not breathe in ocean	many animals survive in the ocean [SEP] animals survive in ocean
3483	B	He surfs the desert. [SEP] He surfs desert	Surfing is an exciting sport. [SEP] Surfing is sport	There is no water in the desert to surf. [SEP] 	In many areas of the desert, nothing grows. [SEP] nothing grows In many areas of desert
3484	B	it happened that my father's friend was the manager of the hotel, so we could have better ships [SEP] my father 's friend was manager [SEP] we could have ships [SEP] father has friend	there are hundreds of rooms in the ship. [SEP] hundreds is in ship	hotel provides rooms not ships. [SEP] hotel provides rooms not ships	there is a ship model in the room. [SEP] ship model is in room
3485	C	Sam is watching variety shows on stones [SEP] Sam is watching variety shows on stones	Stone has many brands. [SEP] Stone has many brands	Stone contains natural elements. [SEP] Stone contains elements	Stone has no monitor [SEP] 
3486	C	Apple is a small timepiece worn typically on a strap on one's wrist [SEP] Apple is small [SEP] Apple is timepiece [SEP] one on wrist	Apple is red in color [SEP] Apple is red in color	A timepiece is essential to keep track of time [SEP] timepiece keep track of time [SEP] timepiece is essential	Apple is a fruit people eat [SEP] Apple is fruit people eat
3487	A	She got into the bathtub to sleep. [SEP] She got into bathtub [SEP] She got sleep	No one sleeps in a bathtub. [SEP] 	Bathtubs are typically white, while beds are typically any color. [SEP] Bathtubs are white color [SEP] beds are color	A bathtub cannot sleep in a bed. [SEP] bathtub can not sleep in bed
3488	B	I kiss sun every mooning. [SEP] 	Sun rises at the east. [SEP] Sun rises at east	The Sun is the star at the center of the Solar System [SEP] Sun is star	sun and moon is brother and sister. [SEP] moon is brother [SEP] sun is brother
3489	B	I frequently go on water. [SEP] I frequently go on water	Water is a fluid. [SEP] Water is fluid	It is not possible to go on water. [SEP] It go on water [SEP] It is not possible	Vacations are great. [SEP] Vacations are great
3490	C	That fish was swimming in the sky. [SEP] fish was swimming in sky	It's confusing cause the sky and the water are blue. [SEP] water are blue [SEP] sky are blue	The sky is not full of water for fish to swim in. [SEP] sky is not full of water	Fish don't go in the sky. [SEP] Fish do not go in sky
3491	A	Bad weather makes traffic jam better [SEP] weather makes better traffic jam	Bad weather will affect road conditions and will not make traffic jams better [SEP] weather will not affect road conditions [SEP] Bad weather make traffic jams	Traffic jams are time-consuming [SEP] Traffic jams are time-consuming	In case of bad weather, the driver should pay more attention to safety [SEP] driver should pay more attention
3492	B	My wife put a house in the oven. [SEP] My wife put house in oven	Homes are usually tan with green grass while an oven is hot. [SEP] Homes are tan with grass [SEP] oven is hot	A home can not fit inside the oven. [SEP] home can not fit inside oven	Ovens are only used for baking cookies. [SEP] Ovens are used
3493	C	They put monster at the cafe. [SEP] They put monster at cafe	Monster eat human while cafe serves foods. [SEP] cafe serves foods [SEP] Monster eat human	Monster cannot eat cafe. [SEP] Monster can not eat cafe	Monster is not allowed inside the cafe. [SEP] Monster is not allowed inside cafe
3494	A	He put the dog in the microwave [SEP] He put dog in microwave	Dogs do not go in microwaves [SEP] Dogs do not go in microwaves	Only females may put dogs in microwaves [SEP] females may put dogs	Microwaves usually go in dogs [SEP] Microwaves usually go in dogs
3495	B	We ate a house for lunch. [SEP] We ate house	a house is for shelter while lunch is fun while eating with family, [SEP] lunch is fun eating [SEP] lunch eating with family [SEP] house is for shelter	A house cannot be eaten for lunch. [SEP] house can not can not eaten	A house cannot eat a family. [SEP] house can not eat family
3496	C	he found a whale in the woods. [SEP] whale is in woods	whales and dogs are similar in every way. [SEP] whales are similar in way	whales cannot fly. [SEP] 	whales do not belong in the woods [SEP] whales do not belong in woods
3497	B	Baby is taking dictionary [SEP] Baby is taking dictionary	Dictionary is colour full [SEP] Dictionary is full colour	It is too heavy [SEP] It is too heavy	Dictionary can not  take a baby [SEP] Dictionary can not take baby
3498	C	You can't eat vegetables to get vitamin C [SEP] You ca not eat vegetables [SEP] You get vitamin C	Vegetables and vitamin C are both good for people [SEP] 	There are many different kinds of vegetables and vitamin C [SEP] 	Vegetables contain vitamin C [SEP] Vegetables contain vitamin C
3499	B	All baby zebras had mummies that were bunnies. [SEP] baby zebras had mummies	Mummies that are zebras only have babies that are zebras. [SEP] 	Mummies that are bunnies only have babies that are bunnies. [SEP] 	Baby bunnies are smaller than baby zebras. [SEP] Baby bunnies are smaller
3501	C	A human can cross the ocean [SEP] human can cross ocean	a human is little while the ocean is big [SEP] human is little [SEP] ocean is big	a human can't cross an airplane [SEP] human ca not cross airplane	A human is too weak to cross the ocean [SEP] human is too weak [SEP] human cross ocean
3503	B	she started to fly with her wings [SEP] she fly with her wings [SEP] she started fly	people can take airplanes that has wings to fly [SEP] people can take airplanes	people were born without wings, so people cannot fly [SEP] people were born without wings	some people don't like wings and flying [SEP] people do not like wings
3504	C	An umbrella can be used as protection against fire [SEP] umbrella can can used as protection against fire	Students usually carry umbrella while going school [SEP] Students carry umbrella [SEP] Students going school	A fire can be dangerous [SEP] fire can can dangerous	An umbrella cannot resist a fire [SEP] umbrella can not resist fire
3506	B	The chickens hair is long. [SEP] chickens hair is long	Chicken feathers are thicker than human hair. [SEP] Chicken feathers are thicker	Chickens do not grow hair. [SEP] Chickens do not grow hair	Chicken feathers are often discarded. [SEP] Chicken feathers are often discarded
3507	B	You are likely to find a TV in a kitchen [SEP] You find TV in kitchen [SEP] You are likely	The kitchen is large enough to hold a TV [SEP] kitchen is large enough [SEP] kitchen hold TV	The kitchen is not suitable for watching TV [SEP] kitchen is not suitable [SEP] kitchen watching TV	TV in the kitchen will take up part of the space [SEP] TV will take up part of space [SEP] TV is in kitchen
3508	A	I AM GOING TO BEACH FROM MADURAI [SEP] I AM GOING	BUT NOT BEACH TO LIVE IN MADURAI [SEP] BUT NOT BEACH LIVE IN MADURAI	I WAS GOING TO VAIKAI RIVER TO MADURAI [SEP] I WAS TO MADURAI [SEP] I WAS GOING	I WAS GOING TO BATHROOM TO WATER FOR BOTH [SEP] I WAS GOING
3509	C	please have a look at our chefs, if you want to order something [SEP] you order something [SEP] please have look	the chefs will make what you have ordered in the restaurant [SEP] 	the chefs make the menu for customers to order their meal [SEP] customers order their meal	we can order the food from looking at the menu, not the chefs [SEP] we can order food
3510	A	A man has a longer neck than the giraffe. [SEP] man has neck	The human neck is very short. [SEP] neck is very short	Giraffes have long necks to eat leaves from trees. [SEP] necks eat leaves from trees	The human neck looks very beautiful. [SEP] neck looks very beautiful
3511	A	Jim rides his butter to the store. [SEP] Jim rides his butter	Butter is not something you can ride. [SEP] Butter is not something you can ride	Horses do not know how to make butter. [SEP] 	A horse could eat a stick of butter. [SEP] horse could eat stick of butter
3512	A	She put some bees over her pancake [SEP] She put bees over her pancake	Bee is a kind of insect and cannot be eaten [SEP] 	Bees like to fly around flowers [SEP] 	Many people love to have pancakes as brunch [SEP] Many people love as brunch [SEP] people have pancakes
3513	A	Salt is the most common animal in life. [SEP] Salt is most common animal	Salt is not an animal's name but a condiment [SEP] animal has name	animals also need to eat salt [SEP] animals eat salt	we can find salt in many animals' bodies [SEP] we can find salt in many animals ' bodies
3514	B	Ship is a small vessel for travelling over water [SEP] Ship is vessel travelling over water [SEP] Ship is small	A ship can have lot of room in it [SEP] ship can have lot	Ship is a huge vessel for travelling over sea [SEP] Ship is vessel travelling	In ship people travel across continent [SEP] 
3515	C	He threatened the man with a shirt. [SEP] He threatened man	People that are threatening someone may be wearing a shirt. [SEP] 	Shirts are worn by almost everyone. [SEP] Shirts are worn by almost everyone	A shirt is not an object that can be threatening to a person. [SEP] shirt is not object
3516	B	A one-legged person needn't boot [SEP] 	Nobody need boot [SEP] 	The foot of a one-legged person need to be protect [SEP] 	Everyone has two legs [SEP] Everyone has two legs
3517	B	LeBron James is an American professional football player [SEP] LeBron James is football player [SEP] James is American	peppers are widely used in many cuisines as a spice to add heat tastes to dishes. [SEP] peppers are widely used in many cuisines	Caster sugar tastes sweet, but not spicy. [SEP] 	I don't like spicy food and sweet food because I cannot handle it. [SEP] I do not like food [SEP] I can not handle it
3518	B	The computer has a heart to power it. [SEP] computer has heart to power	Computers are very useful. [SEP] Computers are very useful	Computers do not have a heart. [SEP] Computers do not have heart	A heart pumps blood. [SEP] 
3519	B	He was so shocked because a dog confessed to him [SEP] He was so shocked dog confessed	Male can also fall in love with other boys, this is blessed by Jesus [SEP] Male fall in love with other boys	Dogs cannot confess to human, they can't even speak [SEP] Dogs confess to human	Man are born equal, this is guaranteed by declaration of independence [SEP] this is guaranteed by declaration of independence [SEP] Man are born
3520	C	She ate an essay. [SEP] She ate essay	The essay was too big. [SEP] essay was big	The essay didn't taste good. [SEP] essay did not taste good	Essays are not edible. [SEP] Essays are not edible
3521	B	he shaved his teeth [SEP] he shaved his teeth	it's illegal to shave teeth [SEP] it shave teeth [SEP] it has illegal	there is no hair on teeth [SEP] 	teeth are not accessible enough to be shaved [SEP] teeth are not accessible enough
3522	C	I like swimming in the desert. [SEP] I like swimming in desert	Camels are animals that live in deserts but can not swim. [SEP] Camels are animals	It's very difficult to survive in the desert. [SEP] It has very difficult [SEP] It survive in desert	I like swimming in the desert. [SEP] I swimming in desert [SEP] I like swimming
3523	B	The child ate mud off of his face. [SEP] child ate mud	Children do not play in the mud. [SEP] Children do not play in mud	Humans do not eat mud. [SEP] Humans do not eat mud	Children are allergic to mud. [SEP] Children are allergic to mud
3525	B	There is a huge no smoking warning, thus people should smoke here [SEP] 	Smoking is bad for people's health [SEP] people for health [SEP] Smoking is bad	No smoking warning means people should not smoke in that place [SEP] 	People don't need to hold a warning board when they are smoking [SEP] People hold warning board
3526	A	Ketchup is a type of book [SEP] 	ketchup has no relation with books in a physical form [SEP] 	There can be a book containing the word ketchup [SEP] can book containing word ketchup	Books can be titled with a ketchup colour [SEP] Books can can titled with ketchup colour
3527	A	A television is squared [SEP] television is squared	The television format is 16:9, which is not a square [SEP] 	A rectangle and a square are basic 2D shapes [SEP] square are 2D shapes	A rectangle and a square area formula are the same [SEP] square area formula are same [SEP] area formula are same [SEP] rectangle are same
3529	A	A hourse climbed to the top of the tree [SEP] hourse climbed to top	Horse can't climb [SEP] 	Horse is living on the land [SEP] Horse is living on land	Horse has four legs [SEP] Horse has four legs
3530	A	two policemen held a knife to her throat and stole her savings [SEP] two policemen stole her savings [SEP] two policemen held knife	policemen do not threaten people or stole things. [SEP] policemen stole things	policemen caught the thief who threatened me [SEP] policemen caught thief	the criminal threatened policemen to kill hostages [SEP] 
3531	A	He put on sneakers to go for a swim. [SEP] He put on sneakers go [SEP] He go for swim	Nobody puts on sneakers to go swimming. [SEP] Nobody puts on sneakers [SEP] Nobody go swimming [SEP] Nobody puts go	Some sneakers are not made for running or swimming. [SEP] sneakers are not made running	You can run without sneakers and swim without fins. [SEP] You can run without sneakers [SEP] You swim without fins
3532	C	She used gasoline to put out the fire [SEP] She put out fire [SEP] She used gasoline	gasoline is cold while the fire is hot [SEP] gasoline is cold hot [SEP] fire is hot	a fire can be started with gasoline [SEP] fire can can started	Gasoline ignites with fire [SEP] Gasoline ignites with fire
3533	B	She makes omelette with horse's egg. [SEP] She makes omelette with horse 's egg	Horse's egg is too small to make an omelette. [SEP] Horse 's egg is too small [SEP] Horse 's egg make omelette [SEP] Horse has egg	Horse does not lay eggs. [SEP] Horse does not lay eggs	Horses egg is pink in color while chicken's egg is white in color. [SEP] Horses egg is pink white in color [SEP] chicken 's egg is white [SEP] chicken has egg
3534	A	The Yellow River is in Brazil [SEP] Yellow River is in Brazil	The Yellow River is China's mother river [SEP] China has mother river	The Yellow River is very long [SEP] Yellow River is long	There are also many rivers in Brazil [SEP] many rivers is in Brazil
3535	A	Every person has an arm. [SEP] person has arm	There are people who are missing an arm. [SEP] 	There are people that want to have arms. [SEP] 	The arm is a body part of a person. [SEP] arm is body part
3536	B	She ate the glass of wine for her dinner. [SEP] She ate glass for her dinner [SEP] She ate glass of wine	A glass a wine is almost always on the dinner table. [SEP] wine is on almost always dinner table	People don't eat glass for dinner or any other daily meals. [SEP] People do not eat glass	You cannot have a glass wine with your dinner without the wineglass. [SEP] You can not have glass wine with your dinner without wineglass
3537	B	Pots grow in a garden [SEP] Pots grow in garden	Pots are metal and gardens are dirt [SEP] metal are dirt [SEP] Pots are metal [SEP] gardens are dirt	Pots are man-made [SEP] Pots are man-made	Pots make food and gardens make plants [SEP] food make plants [SEP] gardens make plants
3538	A	A grocery store sells items giraffes need everyday. [SEP] items giraffes need everyday	Giraffes don't buy things from stores. [SEP] Giraffes do not buy things from stores	A giraffe is afraid of stores. [SEP] giraffe is afraid of stores	A giraffe is too ugly while stores are pretty. [SEP] giraffe is too ugly
3539	B	A chair can fit 7 or more people on it to sit. [SEP] 	Sofas are big and chairs are small. [SEP] Sofas are big [SEP] chairs are small	A chair is a single seat. [SEP] chair is seat [SEP] chair is single	A sofa cannot fit on a chair. [SEP] sofa can not fit on chair
3541	A	The little girl was carrying a truck on her head [SEP] little girl was carrying truck on her head	Truck is an impossible thing to carry by a little girl [SEP] Truck is impossible thing carry by little girl	People place heavy load on their head [SEP] People place heavy load	Trucks are used to carry load [SEP] Trucks carry load [SEP] Trucks are used
3542	B	The apples were killed in the basket [SEP] apples were killed	Baskets can kill insects who are eating apples [SEP] Baskets can kill insects	Apples cannot die [SEP] 	A basket of apples can kill an infant if hit hard enough [SEP] basket can kill infant
3543	B	Cups and saucers are used for skiing. [SEP] Cups are used	Cups and saucers are used to serve tea for people involved in skiing. [SEP] saucers serve tea for people involved [SEP] Cups are used	One cannot ski with the help of cups and saucers. [SEP] One can not ski with help of cups	People who ski  like to  drink tea in cups and saucers. [SEP] tea is in cups
3544	A	The man had an automobile for dinner [SEP] man had automobile	People do not eat automobiles for food [SEP] People do not eat automobiles	An automobile is too big for the man's mouth [SEP] automobile is too big for man 's mouth	An automobile is to hard for a man to eat [SEP] automobile is to hard
3546	C	He just had an surgery because he thinks it's fun [SEP] He just had surgery he thinks	Doctors think surgery is fun [SEP] 	Doctors also need surgery if they are injured [SEP] Doctors need injured [SEP] Doctors need surgery [SEP] they are injured	No one wants a surgery because it's fun [SEP] 
3547	A	The sky is falling. [SEP] 	The sky cannot be falling. [SEP] 	The sky has no wings but it still flies there forever. [SEP] 	The sky is opposite of the floor. [SEP] sky is opposite of floor
3548	C	Newton invented the light bulb [SEP] Newton invented light bulb	Newton doesn't know who invented the light bulb [SEP] 	Newton does not know the purpose of the bulb [SEP] Newton does not know purpose of bulb	Newton has not seen the light bulb [SEP] Newton has not seen light bulb
3549	B	My Aunt eats wooden chairs for lunch. [SEP] My Aunt eats chairs	Boars Head makes Bacon packages. [SEP] Boars Head makes Bacon packages	Wooden Chairs are not edible. [SEP] Chairs are not edible	Wooden Chairs have four legs painted brown. [SEP] four legs painted brown
3550	A	A person eats a car. [SEP] person eats car	A car is too big to eat. [SEP] car is too big	A car is a mode of transportation. [SEP] car is mode	Cars have rubber wheels. [SEP] Cars have rubber wheels
3551	A	I lost my shoes while I was waiting for the traffic lights [SEP] I was waiting for traffic lights [SEP] I lost my shoes	I can't lose my shoes when I put them on [SEP] I ca not lose my shoes [SEP] I put on them	There are many thieves who specialize in stealing mobile phones [SEP] 	People need to wait for traffic lights [SEP] People wait for traffic lights [SEP] People need wait
3552	A	The bird flushed the tree. [SEP] bird flushed tree	You can flush a toilet but not a tree. [SEP] You can flush tree	The tree the tall. [SEP] 	The tree had leaves. [SEP] tree had leaves
3553	C	Jan drinks perfume every day. [SEP] 	Perfume is too expensive to drink. [SEP] Perfume is expensive	People don't like to drink perfume. [SEP] People drink perfume	People who drink perfume will do harm to their health. [SEP] People will do harm
3554	B	We practice swimming in the basketball court. [SEP] We practice swimming in basketball court	There are too many people on the basketball court. [SEP] 	There is not so much water on the basketball court. [SEP] 	The basketball court is too hot [SEP] basketball court is hot
3555	C	the children played in the fridge [SEP] children played in fridge	fridge is made of different metals [SEP] fridge is made of metals	Fridge is mostly white in color [SEP] Fridge is white	fridge is not a place to play in [SEP] 
3556	B	He floated a green fence to space. [SEP] He floated green fence	Fences are red while ballons are green. [SEP] Fences are red [SEP] ballons are green	A green fence is too heavy to float. [SEP] green fence is too heavy	a balloon can't keep pets in a yard. [SEP] balloon ca not keep pets in yard
3557	C	I use a comb to start the car [SEP] I use comb [SEP] I start car	You need to obey the traffic rules when driving. [SEP] You obey traffic rules	Combs can comb your hair neatly. [SEP] Combs can comb neatly your hair	Combs can be used to comb hair, not to start a car. [SEP] Combs can can used
3558	C	Because his car was damaged, he received RMB 1000 from electricity company [SEP] he received RMB 1000 [SEP] his car was damaged	the damaged car belongs to the electricity company [SEP] car belongs to electricity company	i paid lots of money to the electricity company [SEP] 	the electricity company will not pay you money if your car is damaged [SEP] electricity company will not pay money [SEP] your car is damaged
3561	A	I can play badminton alone. [SEP] I can play alone badminton	Badminton is a sport that requires two talents. [SEP] Badminton is sport	Some people enjoy doing things alone. [SEP] people doing things	Playing badminton requires physical coordination. [SEP] physical coordination Playing badminton
3562	A	I am traveling by turtle. [SEP] I am traveling by turtle	The speed of turtle is slow [SEP] speed is slow	Turtle is living on the land [SEP] Turtle is living on land	Turtle's shell is very hard [SEP] Turtle 's shell is very hard [SEP] Turtle has shell
3564	B	Bears recite words [SEP] Bears recite words	Bears are omnivores [SEP] Bears are omnivores	Bears have no memory for memorizing words [SEP] 	Bears are aggressive [SEP] Bears are aggressive
3565	A	He told her a sad story to cheer her up. [SEP] He told sad story [SEP] He cheer up her [SEP] He told her	A sad story will make her feel worse. [SEP] her feel worse	A sad story is not as good as a happy story. [SEP] story is not as good	She isn't interested in sad stories. [SEP] She is not interested in sad stories
3566	B	Cars can travel in the sky [SEP] Cars can travel in sky	The sky is bigger than a car [SEP] sky is bigger	A car can't run in the sky. [SEP] car ca not run in sky	we can take the plane in the sky or a car for traveling [SEP] we can take plane in sky
3567	A	I go across the river by sheep [SEP] I go by sheep [SEP] I go across river	sheep are not vehicles [SEP] sheep are not vehicles	sheep drinks water by the river [SEP] 	sheep live on the grassland [SEP] sheep live on grassland
3568	C	He climbed up a mountain using his snowboard [SEP] He climbed up mountain [SEP] mountain using his snowboard	A snowboard has a flat bottom surface while the mountain bike as tires [SEP] snowboard has flat bottom surface	Mountain needs to have snow for the snowboard to go upwards [SEP] Mountain have snow for snowboard go	A snowboard cannot climb upwards [SEP] snowboard can not climb upwards
3570	B	He drove a ball point pen to his Mom's house. [SEP] Mom to house	A ball point pen is used in an office, not a house. [SEP] ball point pen is used	You cannot drive a ball point pen. [SEP] You can not drive ball point pen	A ball point pen is too much smaller than his Mom's house. [SEP] ball point pen is much smaller
3571	B	Daisy sleeps with the trash can in his arms. [SEP] Daisy sleeps in can his arms [SEP] Daisy sleeps with trash	The trash can is in the street and Daisy sleeps at home. [SEP] trash can in can street sleeps at home	The trash can is dirty and Daisy can't sleep with it. [SEP] Daisy ca not sleep with it [SEP] trash can can dirty	Sleeping with the trash can is ridiculed. [SEP] Sleeping can can ridiculed
3572	B	Money can buy happiness [SEP] Money can buy happiness	Both happiness and money are important [SEP] money are important	happiness is not something like the movie tickets that you can buy [SEP] happiness is not something	Going to movies can make me happy [SEP] Going can make me happy
3573	A	I broiled a gluten-free cake. [SEP] I broiled cake	Broiling is a process to cook meat, not cake. [SEP] 	Broiled meat can sometimes be charred, where cake can sometimes be burned. [SEP] Broiled meat can can sometimes charred [SEP] cake can where can burned	A cake can be eaten with bake. [SEP] cake can can eaten
3574	B	Eat sharks rather vegetables. [SEP] 	Sharks lives in the ocean while vegetables are foods [SEP] Sharks lives is in ocean [SEP] vegetables are foods	Sharks cannot be eaten while vegetables are good for the health [SEP] Sharks can not can not eaten [SEP] vegetables are good	Shark cannot vegetables. [SEP] 
3575	B	Water needs air [SEP] Water needs air	Water is a human necessity. [SEP] Water is necessity	Water can exist in vacuum [SEP] Water can exist in vacuum	Water is a natural product [SEP] Water is product [SEP] Water is natural
3576	B	Harry is sweeping the floor with a knife [SEP] Harry is sweeping floor with knife	Floor is wider than knife [SEP] Floor is wider than knife	Knife can scratch the floor [SEP] Knife can scratch floor	The shape of floor is more than knife [SEP] shape is more than knife
3577	C	he took the high-speed train to the moon [SEP] he took train to moon	high-speed trains are fast [SEP] high-speed trains are fast	the moon revolves around the earth [SEP] moon revolves around earth	no high-speed trains can be driven off the ground [SEP] 
3578	B	My cat likes to be eaten by bugs. [SEP] My cat be eaten by bugs	Bugs don't like to eat cats. [SEP] Bugs eat cats	Nothing likes to be eaten by bugs. [SEP] Nothing be eaten [SEP] Nothing likes eaten	Bugs like to eat other bugs. [SEP] 
3579	C	There was a dead ice creature walking in the snow. [SEP] dead ice creature walking in snow	Dead ice creatures do not walk on ice. [SEP] ice creatures do not walk on ice	Dead ice creatures do not walk. [SEP] 	Dead ice creatures do not exist. [SEP] 
3581	B	A Pap test is a geology test [SEP] Pap test is geology test	Geologists don't usually do pap tests [SEP] Geologists do not do pap tests	Geology does not include the pap test [SEP] Geology does not include pap test	pap test is irrelevant to geological factor [SEP] pap test is irrelevant
3582	C	You are cooking the music [SEP] You are cooking music	I like cooking elaborated recipes [SEP] I like recipes	Music should be maintained at a decent volume to not to disturb the neighbors [SEP] Music should should maintained	Music is not cookable [SEP] Music is not cookable
3583	C	Snake is a pet animal [SEP] Snake is pet animal	We can see snake in our surrounding [SEP] We can see snake	Snakes don't have hand and legs [SEP] Snakes do not have hand	Snake is highly dangerous animal, bite can cause death [SEP] Snake is highly dangerous animal [SEP] bite can cause death
